train_no,station_order,station_id,station_name,arrival_time,departure_time,train_type
G1603,2,1023,杭州东,10:04,10:09,高速动车
G1603,3,1045,黄山北,11:48,NULL,高速动车
G2348,1,1024,杭州南,NULL,14:41,高速动车
G2348,2,1021,宁波,15:37,NULL,高速动车
G868,1,1026,温州南,NULL,09:21,高速动车
G868,2,1019,丽水,10:01,10:03,高速动车
G868,3,1029,金华南,10:46,10:48,高速动车
G868,4,1028,金华,11:03,11:05,高速动车
G868,5,1027,衢州,11:28,NULL,高速动车
G345,1,1012,徐州东,NULL,08:23,高速动车
G345,2,1039,蚌埠南,09:07,09:09,高速动车
G345,3,1031,合肥南,10:05,10:10,高速动车
G345,4,1045,黄山北,11:59,NULL,高速动车
G2302,1,1026,温州南,NULL,10:20,高速动车
G2302,2,1019,丽水,11:00,11:02,高速动车
G2302,3,1029,金华南,11:43,11:45,高速动车
G2302,4,1028,金华,11:58,12:01,高速动车
G2302,5,1027,衢州,12:23,NULL,高速动车
G1332,1,1028,金华,NULL,13:44,高速动车
G1332,2,1023,杭州东,14:36,NULL,高速动车
G860,1,1045,黄山北,NULL,13:51,高速动车
G860,2,1041,铜陵北,14:46,14:48,高速动车
G860,3,1031,合肥南,15:32,15:36,高速动车
G860,4,1036,淮南南,16:15,16:17,高速动车
G860,5,1043,阜阳西,16:57,NULL,高速动车
G1905,1,1043,阜阳西,NULL,08:48,高速动车
G1905,2,1036,淮南南,09:33,09:36,高速动车
G1905,3,1031,合肥南,10:14,10:20,高速动车
G1905,4,1041,铜陵北,11:03,11:05,高速动车
G1905,5,1045,黄山北,12:08,NULL,高速动车
G3141,1,1031,合肥南,NULL,10:33,高速动车
G3141,2,1041,铜陵北,11:23,11:25,高速动车
G3141,3,1045,黄山北,12:21,NULL,高速动车
G61,1,1012,徐州东,NULL,08:34,高速动车
G61,2,1005,南京南,09:58,10:01,高速动车
G61,3,1023,杭州东,11:24,11:33,高速动车
G61,4,1028,金华,12:19,12:21,高速动车
G61,5,1027,衢州,12:42,NULL,高速动车
G1391,1,1037,芜湖,NULL,09:55,高速动车
G1391,2,1033,宣城,10:23,10:25,高速动车
G1391,3,1023,杭州东,11:36,11:43,高速动车
G1391,4,1028,金华,12:34,NULL,高速动车
G1462,1,1027,衢州,NULL,14:14,高速动车
G1462,2,1028,金华,14:35,14:37,高速动车
G1462,3,1023,杭州东,15:28,NULL,高速动车
G2364,1,1027,衢州,NULL,14:32,高速动车
G2364,2,1028,金华,14:53,14:57,高速动车
G2364,3,1029,金华南,15:10,15:12,高速动车
G2364,4,1019,丽水,15:54,15:56,高速动车
G2364,5,1026,温州南,16:40,17:01,高速动车
G2364,6,1021,宁波,18:57,NULL,高速动车
G304,1,1045,黄山北,NULL,14:50,高速动车
G304,2,1041,铜陵北,15:46,15:48,高速动车
G304,3,1031,合肥南,16:33,16:37,高速动车
G304,4,1035,淮南东,17:15,17:17,高速动车
G304,5,1039,蚌埠南,17:34,17:39,高速动车
G304,6,1012,徐州东,18:32,NULL,高速动车
G2363,1,1021,宁波,NULL,09:21,高速动车
G2363,2,1026,温州南,11:12,11:32,高速动车
G2363,3,1019,丽水,12:07,12:09,高速动车
G2363,4,1029,金华南,12:49,12:51,高速动车
G2363,5,1027,衢州,13:19,NULL,高速动车
G1451,1,1023,杭州东,NULL,12:30,高速动车
G1451,2,1027,衢州,13:47,NULL,高速动车
K944,1,1025,温州,NULL,07:30,快速
K944,2,1019,丽水,09:26,09:28,快速
K944,3,1028,金华,11:44,11:59,快速
K944,4,1027,衢州,12:53,NULL,快速
G636,1,1045,黄山北,NULL,15:15,高速动车
G636,2,1041,铜陵北,16:10,16:12,高速动车
G636,3,1031,合肥南,17:07,17:20,高速动车
G636,4,1036,淮南南,17:59,NULL,高速动车
G1484,1,1027,衢州,NULL,14:58,高速动车
G1484,2,1028,金华,15:20,15:22,高速动车
G1484,3,1023,杭州东,16:13,16:16,高速动车
G1484,4,1005,南京南,17:38,NULL,高速动车
G356,1,1045,黄山北,NULL,15:20,高速动车
G356,2,1041,铜陵北,16:15,16:18,高速动车
G356,3,1031,合肥南,16:55,17:10,高速动车
G356,4,1035,淮南东,17:55,17:57,高速动车
G356,5,1039,蚌埠南,18:14,18:16,高速动车
G356,6,1012,徐州东,18:53,NULL,高速动车
G1991,1,1027,衢州,NULL,15:16,高速动车
G1991,2,1028,金华,15:37,15:39,高速动车
G1991,3,1029,金华南,15:50,15:55,高速动车
G1991,4,1019,丽水,16:36,16:38,高速动车
G1991,5,1026,温州南,17:20,NULL,高速动车
G1666,1,1028,金华,NULL,15:51,高速动车
G1666,2,1023,杭州东,16:44,16:49,高速动车
G1666,3,1005,南京南,18:17,18:25,高速动车
G1666,4,1039,蚌埠南,19:07,19:09,高速动车
G1666,5,1012,徐州东,20:10,NULL,高速动车
G1992,1,1026,温州南,NULL,11:57,高速动车
G1992,2,1019,丽水,12:31,12:33,高速动车
G1992,3,1029,金华南,13:19,13:22,高速动车
G1992,4,1028,金华,13:34,13:36,高速动车
G1992,5,1027,衢州,13:57,NULL,高速动车
G2335,1,1005,南京南,NULL,12:05,高速动车
G2335,2,1023,杭州东,13:15,13:17,高速动车
G2335,3,1027,衢州,14:24,NULL,高速动车
G2301,1,1027,衢州,NULL,15:50,高速动车
G2301,2,1028,金华,16:11,16:14,高速动车
G2301,3,1029,金华南,16:25,16:27,高速动车
G2301,4,1019,丽水,17:13,17:15,高速动车
G2301,5,1026,温州南,17:56,NULL,高速动车
K1078,1,1021,宁波,NULL,08:40,快速
K1078,2,1028,金华,12:39,12:46,快速
K1078,3,1027,衢州,13:42,NULL,快速
G2334,1,1027,衢州,NULL,16:22,高速动车
G2334,2,1028,金华,16:43,16:45,高速动车
G2334,3,1024,杭州南,17:39,18:09,高速动车
G2334,4,1021,宁波,19:06,NULL,高速动车
G62,1,1027,衢州,NULL,16:17,高速动车
G62,2,1028,金华,16:38,16:40,高速动车
G62,3,1023,杭州东,17:32,17:35,高速动车
G62,4,1005,南京南,19:11,19:21,高速动车
G62,5,1039,蚌埠南,20:02,20:04,高速动车
G62,6,1012,徐州东,20:48,NULL,高速动车
G1620,1,1045,黄山北,NULL,16:43,高速动车
G1620,2,1041,铜陵北,17:38,17:40,高速动车
G1620,3,1031,合肥南,18:24,18:27,高速动车
G1620,4,1036,淮南南,19:06,19:08,高速动车
G1620,5,1043,阜阳西,19:59,NULL,高速动车
G2305,1,1027,衢州,NULL,16:28,高速动车
G2305,2,1028,金华,16:49,16:51,高速动车
G2305,3,1029,金华南,17:02,17:04,高速动车
G2305,4,1019,丽水,17:49,17:51,高速动车
G2305,5,1026,温州南,18:28,NULL,高速动车
G27,1,1031,合肥南,NULL,13:57,高速动车
G27,2,1045,黄山北,15:18,NULL,高速动车
G870,1,1028,金华,NULL,17:06,高速动车
G870,2,1029,金华南,17:17,17:29,高速动车
G870,3,1019,丽水,18:35,18:37,高速动车
G870,4,1026,温州南,19:13,NULL,高速动车
G1602,1,1045,黄山北,NULL,16:57,高速动车
G1602,2,1041,铜陵北,18:01,18:03,高速动车
G1602,3,1031,合肥南,18:54,18:58,高速动车
G1602,4,1036,淮南南,19:37,19:39,高速动车
G1602,5,1043,阜阳西,20:19,NULL,高速动车
G1493,1,1005,南京南,NULL,13:00,高速动车
G1493,2,1023,杭州东,14:22,14:24,高速动车
G1493,3,1028,金华,15:21,15:24,高速动车
G1493,4,1027,衢州,15:45,NULL,高速动车
G2314,1,1027,衢州,NULL,17:04,高速动车
G2314,2,1028,金华,17:25,17:27,高速动车
G2314,3,1029,金华南,17:39,17:41,高速动车
G2314,4,1019,丽水,18:26,18:28,高速动车
G2314,5,1026,温州南,19:04,NULL,高速动车
G355,1,1012,徐州东,NULL,12:00,高速动车
G355,2,1039,蚌埠南,12:38,12:40,高速动车
G355,3,1035,淮南东,12:56,12:59,高速动车
G355,4,1031,合肥南,13:38,13:44,高速动车
G355,5,1041,铜陵北,14:27,14:33,高速动车
G355,6,1045,黄山北,15:32,NULL,高速动车
G348,1,1045,黄山北,NULL,17:31,高速动车
G348,2,1041,铜陵北,18:27,18:29,高速动车
G348,3,1031,合肥南,19:13,19:17,高速动车
G348,4,1039,蚌埠南,20:14,20:18,高速动车
G348,5,1012,徐州东,21:02,NULL,高速动车
G2036,1,1026,温州南,NULL,13:56,高速动车
G2036,2,1019,丽水,14:36,14:38,高速动车
G2036,3,1029,金华南,15:30,15:32,高速动车
G2036,4,1028,金华,15:52,NULL,高速动车
G1663,1,1027,衢州,NULL,17:37,高速动车
G1663,2,1028,金华,17:58,18:01,高速动车
G1663,3,1023,杭州东,18:55,19:05,高速动车
G1663,4,1005,南京南,20:47,21:03,高速动车
G1663,5,1039,蚌埠南,21:56,NULL,高速动车
G1906,1,1045,黄山北,NULL,17:49,高速动车
G1906,2,1031,合肥南,19:30,19:36,高速动车
G1906,3,1036,淮南南,20:15,20:17,高速动车
G1906,4,1043,阜阳西,20:58,NULL,高速动车
G2316,1,1026,温州南,NULL,14:28,高速动车
G2316,2,1029,金华南,15:45,15:53,高速动车
G2316,3,1028,金华,16:05,16:09,高速动车
G2316,4,1027,衢州,16:31,NULL,高速动车
G244,1,1012,徐州东,NULL,12:36,高速动车
G244,2,1039,蚌埠南,13:24,13:26,高速动车
G244,3,1035,淮南东,13:42,13:45,高速动车
G244,4,1031,合肥南,14:24,14:29,高速动车
G244,5,1041,铜陵北,15:19,15:24,高速动车
G244,6,1045,黄山北,16:13,NULL,高速动车
G1380,1,1027,衢州,NULL,17:49,高速动车
G1380,2,1028,金华,18:10,18:12,高速动车
G1380,3,1023,杭州东,19:06,19:10,高速动车
G1380,4,1005,南京南,20:19,NULL,高速动车
G1675,1,1005,南京南,NULL,13:35,高速动车
G1675,2,1023,杭州东,15:11,15:17,高速动车
G1675,3,1028,金华,16:09,16:14,高速动车
G1675,4,1027,衢州,16:36,NULL,高速动车
G635,1,1036,淮南南,NULL,13:07,高速动车
G635,2,1031,合肥南,13:45,13:51,高速动车
G635,3,1041,铜陵北,14:50,14:53,高速动车
G635,4,1045,黄山北,16:00,NULL,高速动车
G2336,1,1027,衢州,NULL,18:03,高速动车
G2336,2,1028,金华,18:25,18:27,高速动车
G2336,3,1023,杭州东,19:21,19:25,高速动车
G2336,4,1005,南京南,20:53,NULL,高速动车
G1495,1,1005,南京南,NULL,14:04,高速动车
G1495,2,1023,杭州东,15:26,15:32,高速动车
G1495,3,1028,金华,16:23,16:29,高速动车
G1495,4,1027,衢州,16:50,NULL,高速动车
G329,1,1012,徐州东,NULL,13:11,高速动车
G329,2,1039,蚌埠南,13:49,13:51,高速动车
G329,3,1031,合肥南,14:48,14:52,高速动车
G329,4,1045,黄山北,16:34,NULL,高速动车
G2344,1,1027,衢州,NULL,18:18,高速动车
G2344,2,1028,金华,18:40,18:42,高速动车
G2344,3,1026,温州南,20:22,20:40,高速动车
G2344,4,1021,宁波,22:30,NULL,高速动车
G33,1,1012,徐州东,NULL,12:56,高速动车
G33,2,1005,南京南,14:17,14:20,高速动车
G33,3,1023,杭州东,15:40,15:42,高速动车
G33,4,1028,金华,16:33,16:41,高速动车
G33,5,1027,衢州,17:02,NULL,高速动车
G323,1,1012,徐州东,NULL,13:17,高速动车
G323,2,1035,淮南东,14:15,14:17,高速动车
G323,3,1031,合肥南,14:56,15:02,高速动车
G323,4,1041,铜陵北,15:52,15:54,高速动车
G323,5,1045,黄山北,16:57,NULL,高速动车
G1461,1,1023,杭州东,NULL,15:59,高速动车
G1461,2,1028,金华,16:51,NULL,高速动车
K848,1,1021,宁波,NULL,11:00,快速
K848,2,1028,金华,15:18,15:24,快速
K848,3,1027,衢州,16:18,NULL,快速
G1604,1,1045,黄山北,NULL,19:02,高速动车
G1604,2,1023,杭州东,20:57,21:02,高速动车
G1604,3,1005,南京南,22:16,NULL,高速动车
G301,1,1012,徐州东,NULL,13:52,高速动车
G301,2,1039,蚌埠南,14:29,14:31,高速动车
G301,3,1031,合肥南,15:28,15:31,高速动车
G301,4,1041,铜陵北,16:14,16:16,高速动车
G301,5,1045,黄山北,17:13,NULL,高速动车
G1392,1,1027,衢州,NULL,18:47,高速动车
G1392,2,1028,金华,19:08,19:11,高速动车
G1392,3,1023,杭州东,20:18,20:32,高速动车
G1392,4,1033,宣城,21:43,21:45,高速动车
G1392,5,1037,芜湖,22:13,NULL,高速动车
G1418,1,1027,衢州,NULL,18:54,高速动车
G1418,2,1028,金华,19:15,19:17,高速动车
G1418,3,1024,杭州南,19:55,20:15,高速动车
G1418,4,1021,宁波,21:03,NULL,高速动车
G1670,1,1045,黄山北,NULL,19:28,高速动车
G1670,2,1041,铜陵北,20:23,20:25,高速动车
G1670,3,1031,合肥南,21:09,21:19,高速动车
G1670,4,1035,淮南东,21:59,22:01,高速动车
G1670,5,1039,蚌埠南,22:18,22:25,高速动车
G1670,6,1012,徐州东,23:02,NULL,高速动车
G1983,1,1028,金华,NULL,19:41,高速动车
G1983,2,1029,金华南,19:54,19:59,高速动车
G1983,3,1019,丽水,20:51,20:53,高速动车
G1983,4,1026,温州南,21:30,NULL,高速动车
G1612,1,1045,黄山北,NULL,19:41,高速动车
G1612,2,1041,铜陵北,20:36,20:38,高速动车
G1612,3,1031,合肥南,21:22,NULL,高速动车
G1504,1,1028,金华,NULL,19:46,高速动车
G1504,2,1023,杭州东,20:39,20:42,高速动车
G1504,3,1005,南京南,22:10,NULL,高速动车
K846,1,1027,衢州,NULL,21:46,快速
K846,2,1028,金华,23:31,23:52,快速
K846,3,1021,宁波,05:11,NULL,快速
G325,1,1012,徐州东,NULL,14:59,高速动车
G325,2,1039,蚌埠南,15:43,15:48,高速动车
G325,3,1035,淮南东,16:04,16:09,高速动车
G325,4,1031,合肥南,16:49,16:55,高速动车
G325,5,1041,铜陵北,17:33,17:35,高速动车
G325,6,1045,黄山北,18:24,NULL,高速动车
G1668,1,1027,衢州,NULL,19:49,高速动车
G1668,2,1028,金华,20:10,20:12,高速动车
G1668,3,1023,杭州东,21:04,21:08,高速动车
G1668,4,1005,南京南,22:36,NULL,高速动车
G1272,1,1012,徐州东,NULL,15:08,高速动车
G1272,2,1039,蚌埠南,15:52,15:59,高速动车
G1272,3,1035,淮南东,16:15,16:17,高速动车
G1272,4,1031,合肥南,17:04,17:10,高速动车
G1272,5,1041,铜陵北,17:46,17:48,高速动车
G1272,6,1045,黄山北,18:31,NULL,高速动车
G2386,1,1045,黄山北,NULL,20:28,高速动车
G2386,2,1023,杭州东,22:16,NULL,高速动车
G1677,1,1005,南京南,NULL,16:29,高速动车
G1677,2,1023,杭州东,17:51,17:55,高速动车
G1677,3,1028,金华,18:46,NULL,高速动车
G1432,1,1021,宁波,NULL,16:26,高速动车
G1432,2,1024,杭州南,17:31,18:04,高速动车
G1432,3,1028,金华,18:51,18:53,高速动车
G1432,4,1027,衢州,19:14,NULL,高速动车
G2187,1,1045,黄山北,NULL,20:35,高速动车
G2187,2,1023,杭州东,21:56,NULL,高速动车
G1506,1,1027,衢州,NULL,20:23,高速动车
G1506,2,1028,金华,20:44,20:52,高速动车
G1506,3,1023,杭州东,21:44,21:50,高速动车
G1506,4,1005,南京南,23:11,NULL,高速动车
G303,1,1012,徐州东,NULL,15:43,高速动车
G303,2,1039,蚌埠南,16:20,16:22,高速动车
G303,3,1031,合肥南,17:23,17:27,高速动车
G303,4,1041,铜陵北,18:10,18:12,高速动车
G303,5,1045,黄山北,19:08,NULL,高速动车
G862,1,1043,阜阳西,NULL,16:21,高速动车
G862,2,1031,合肥南,17:41,17:47,高速动车
G862,3,1041,铜陵北,18:30,18:32,高速动车
G862,4,1045,黄山北,19:21,NULL,高速动车
G3142,1,1045,黄山北,NULL,21:04,高速动车
G3142,2,1031,合肥南,22:31,NULL,高速动车
G1458,1,1026,温州南,NULL,17:44,高速动车
G1458,2,1019,丽水,18:18,18:20,高速动车
G1458,3,1029,金华南,19:06,19:08,高速动车
G1458,4,1028,金华,19:20,NULL,高速动车
K1077,1,1027,衢州,NULL,00:11,快速
K1077,2,1028,金华,01:27,01:35,快速
K1077,3,1021,宁波,05:45,NULL,快速
G1422,1,1028,金华,NULL,22:02,高速动车
G1422,2,1023,杭州东,23:00,23:04,高速动车
G1422,3,1020,嘉兴南,23:28,NULL,高速动车
K1586,1,1025,温州,NULL,13:47,快速
K1586,2,1019,丽水,15:46,15:48,快速
K1586,3,1028,金华,18:17,18:32,快速
K1586,4,1027,衢州,19:25,NULL,快速
G2357,1,1021,宁波,NULL,15:56,高速动车
G2357,2,1026,温州南,18:05,18:21,高速动车
G2357,3,1019,丽水,19:01,19:03,高速动车
G2357,4,1029,金华南,19:50,19:55,高速动车
G2357,5,1028,金华,20:07,20:09,高速动车
G2357,6,1027,衢州,20:30,NULL,高速动车
G3186,1,1043,阜阳西,NULL,16:32,高速动车
G3186,2,1036,淮南南,17:12,17:14,高速动车
G3186,3,1031,合肥南,17:52,17:58,高速动车
G3186,4,1041,铜陵北,18:48,18:50,高速动车
G3186,5,1045,黄山北,19:46,NULL,高速动车
G1404,1,1027,衢州,NULL,22:10,高速动车
G1404,2,1028,金华,22:31,22:37,高速动车
G1404,3,1023,杭州东,23:27,NULL,高速动车
K2665,1,1011,徐州,NULL,05:00,快速
K2665,2,1038,蚌埠,06:57,07:02,快速
K2665,3,1004,南京,10:08,10:18,快速
K2665,4,1009,常州,12:11,12:15,快速
K2665,5,1015,苏州,13:49,NULL,快速
K2666,1,1015,苏州,NULL,15:30,快速
K2666,2,1009,常州,16:42,16:45,快速
K2666,3,1004,南京,18:18,18:26,快速
K2666,4,1038,蚌埠,21:13,21:17,快速
K2666,5,1011,徐州,23:35,NULL,快速
G7341,1,1023,杭州东,NULL,06:00,高速动车
G7341,2,1029,金华南,06:52,06:54,高速动车
G7341,3,1019,丽水,07:39,07:41,高速动车
G7341,4,1026,温州南,08:34,NULL,高速动车
G2312,1,1026,温州南,NULL,07:13,高速动车
G2312,2,1019,丽水,07:53,07:55,高速动车
G2312,3,1029,金华南,08:41,08:43,高速动车
G2312,4,1028,金华,08:55,08:57,高速动车
G2312,5,1027,衢州,09:18,NULL,高速动车
K554,1,1011,徐州,NULL,15:31,快速
K554,2,1038,蚌埠,17:20,17:26,快速
K554,3,1004,南京,19:32,19:50,快速
K554,4,1037,芜湖,22:16,22:23,快速
K554,5,1033,宣城,23:15,23:18,快速
K554,6,1022,杭州,02:19,02:40,快速
K554,7,1029,金华南,05:30,06:00,快速
K554,8,1019,丽水,08:02,08:05,快速
K554,9,1025,温州,10:50,NULL,快速
K346,1,1011,徐州,NULL,15:38,快速
K346,2,1038,蚌埠,17:27,17:32,快速
K346,3,1004,南京,19:53,20:12,快速
K346,4,1037,芜湖,22:32,22:38,快速
K346,5,1033,宣城,23:30,23:33,快速
K346,6,1022,杭州,02:34,02:47,快速
K346,7,1029,金华南,05:46,06:18,快速
K346,8,1019,丽水,08:21,08:23,快速
K346,9,1025,温州,11:20,NULL,快速
G7650,1,1026,温州南,NULL,07:52,高速动车
G7650,2,1019,丽水,08:33,08:35,高速动车
G7650,3,1029,金华南,09:20,09:22,高速动车
G7650,4,1023,杭州东,10:18,10:22,高速动车
G7650,5,1005,南京南,11:45,NULL,高速动车
G2306,1,1026,温州南,NULL,08:05,高速动车
G2306,2,1019,丽水,08:45,08:47,高速动车
G2306,3,1028,金华,09:51,09:54,高速动车
G2306,4,1027,衢州,10:16,NULL,高速动车
D3211,1,1023,杭州东,NULL,07:10,动车组
D3211,2,1029,金华南,08:06,08:08,动车组
D3211,3,1019,丽水,08:48,08:50,动车组
D3211,4,1026,温州南,09:24,NULL,动车组
K2906,1,1025,温州,NULL,07:00,快速
K2906,2,1019,丽水,08:55,08:57,快速
K2906,3,1029,金华南,10:55,11:16,快速
K2906,4,1022,杭州,13:13,13:25,快速
K2906,5,1033,宣城,16:13,16:16,快速
K2906,6,1037,芜湖,17:09,17:15,快速
K2906,7,1030,合肥,18:57,19:11,快速
K2906,8,1034,淮南,20:12,20:15,快速
K2906,9,1042,阜阳,21:35,NULL,快速
G7346,1,1026,温州南,NULL,09:14,高速动车
G7346,2,1019,丽水,09:49,09:51,高速动车
G7346,3,1029,金华南,10:55,10:57,高速动车
G7346,4,1023,杭州东,11:55,NULL,高速动车
K1240,1,1042,阜阳,NULL,19:31,快速
K1240,2,1034,淮南,20:52,20:56,快速
K1240,3,1030,合肥,22:08,22:28,快速
K1240,4,1037,芜湖,00:05,00:11,快速
K1240,5,1022,杭州,03:25,03:37,快速
K1240,6,1029,金华南,06:12,06:31,快速
K1240,7,1019,丽水,09:50,09:53,快速
K1240,8,1025,温州,11:48,NULL,快速
K306,1,1030,合肥,NULL,22:03,快速
K306,2,1037,芜湖,23:39,23:45,快速
K306,3,1033,宣城,00:37,00:41,快速
K306,4,1022,杭州,03:14,03:43,快速
K306,5,1029,金华南,07:12,07:45,快速
K306,6,1019,丽水,10:10,10:13,快速
K306,7,1025,温州,13:35,NULL,快速
G7625,1,1005,南京南,NULL,06:50,高速动车
G7625,2,1023,杭州东,08:25,08:28,高速动车
G7625,3,1029,金华南,09:21,09:23,高速动车
G7625,4,1019,丽水,10:15,10:17,高速动车
G7625,5,1026,温州南,10:54,NULL,高速动车
G7641,1,1005,南京南,NULL,07:17,高速动车
G7641,2,1023,杭州东,08:50,08:55,高速动车
G7641,3,1029,金华南,09:52,09:54,高速动车
G7641,4,1019,丽水,10:28,10:30,高速动车
G7641,5,1026,温州南,11:10,NULL,高速动车
G7616,1,1026,温州南,NULL,09:58,高速动车
G7616,2,1019,丽水,10:39,10:41,高速动车
G7616,3,1023,杭州东,12:23,12:26,高速动车
G7616,4,1005,南京南,14:05,14:07,高速动车
G7616,5,1031,合肥南,15:06,NULL,高速动车
G7643,1,1005,南京南,NULL,07:22,高速动车
G7643,2,1023,杭州东,09:02,09:05,高速动车
G7643,3,1024,杭州南,09:14,09:17,高速动车
G7643,4,1019,丽水,10:54,NULL,高速动车
G7475,1,1026,温州南,NULL,10:30,高速动车
G7475,2,1019,丽水,11:10,11:12,高速动车
G7475,3,1029,金华南,11:52,11:54,高速动车
G7475,4,1023,杭州东,12:48,NULL,高速动车
G7467,1,1023,杭州东,NULL,09:51,高速动车
G7467,2,1029,金华南,10:42,10:44,高速动车
G7467,3,1019,丽水,11:25,11:27,高速动车
G7467,4,1026,温州南,12:09,NULL,高速动车
D3236,1,1026,温州南,NULL,10:45,动车组
D3236,2,1019,丽水,11:26,11:28,动车组
D3236,3,1023,杭州东,13:15,13:20,动车组
D3236,4,1005,南京南,14:44,NULL,动车组
G164,1,1026,温州南,NULL,10:56,高速动车
G164,2,1019,丽水,11:37,11:39,高速动车
G164,3,1029,金华南,12:30,12:32,高速动车
G164,4,1023,杭州东,13:37,13:41,高速动车
G164,5,1005,南京南,15:11,15:17,高速动车
G164,6,1012,徐州东,16:32,NULL,高速动车
K1052,1,1011,徐州,NULL,20:30,快速
K1052,2,1042,阜阳,23:14,23:32,快速
K1052,3,1034,淮南,00:52,00:55,快速
K1052,4,1030,合肥,01:57,02:15,快速
K1052,5,1037,芜湖,03:43,03:49,快速
K1052,6,1033,宣城,04:41,04:44,快速
K1052,7,1022,杭州,07:17,07:30,快速
K1052,8,1029,金华南,09:37,09:57,快速
K1052,9,1019,丽水,12:05,12:07,快速
K1052,10,1025,温州,14:40,NULL,快速
G7627,1,1012,徐州东,NULL,07:15,高速动车
G7627,2,1039,蚌埠南,07:58,08:00,高速动车
G7627,3,1005,南京南,08:49,08:57,高速动车
G7627,4,1023,杭州东,10:35,10:40,高速动车
