train_no,station_order,station_id,arrival_time,departure_time
G1611,2,1041,09:01,09:03
G1611,3,1045,10:06,NULL
G1505,1,1005,NULL,07:27
G1505,2,1023,09:10,09:19
G1505,3,1028,10:10,10:12
G1505,4,1027,10:33,NULL
G242,1,1045,NULL,12:03
G242,2,1041,13:10,13:12
G242,3,1031,13:56,14:03
G242,4,1035,14:41,14:43
G242,5,1039,15:00,15:04
G242,6,1012,15:42,NULL
G1669,1,1012,NULL,06:58
G1669,2,1039,07:41,07:43
G1669,3,1031,08:40,08:46
G1669,4,1045,10:28,NULL
G28,1,1045,NULL,12:09
G28,2,1031,13:29,NULL
G1379,1,1005,NULL,07:36
G1379,2,1023,09:28,09:30
G1379,3,1028,10:35,NULL
G330,1,1045,NULL,12:33
G330,2,1041,13:28,13:30
G330,3,1031,14:21,14:27
G330,4,1035,15:06,15:08
G330,5,1039,15:25,15:27
G330,6,1012,16:18,NULL
G2318,1,1028,NULL,12:32
G2318,2,1029,12:43,12:45
G2318,3,1019,13:30,13:32
G2318,4,1026,14:08,NULL
G1661,1,1039,NULL,07:29
G1661,2,1005,08:24,08:30
G1661,3,1023,09:52,09:54
G1661,4,1028,10:46,10:48
G1661,5,1027,11:09,NULL
G1619,1,1043,NULL,07:41
G1619,2,1036,08:21,08:23
G1619,3,1031,09:01,09:06
G1619,4,1041,09:56,09:58
G1619,5,1045,10:54,NULL
G1984,1,1026,NULL,09:36
G1984,2,1019,10:10,10:12
G1984,3,1029,11:05,11:07
G1984,4,1028,11:20,NULL
G1601,1,1043,NULL,07:57
G1601,2,1036,08:41,08:43
G1601,3,1031,09:21,09:25
G1601,4,1041,10:15,10:17
G1601,5,1045,11:22,NULL
G1676,1,1028,NULL,13:20
G1676,2,1023,14:11,14:14
G1676,3,1005,15:49,NULL
G2343,1,1021,NULL,07:28
G2343,2,1026,09:32,09:47
G2343,3,1019,10:27,10:29
G2343,4,1029,11:17,11:19
G2343,5,1028,11:30,NULL
G324,1,1045,NULL,13:26
G324,2,1041,14:21,14:23
G324,3,1031,15:07,15:14
G324,4,1035,15:52,15:54
G324,5,1039,16:11,16:13
G324,6,1012,17:01,NULL
G1665,1,1012,NULL,07:20
G1665,2,1039,08:03,08:05
G1665,3,1005,08:54,09:02
G1665,4,1023,10:52,10:57
G1665,5,1028,11:48,NULL
G1434,1,1028,NULL,13:39
G1434,2,1024,14:24,14:46
G1434,3,1021,15:48,NULL
G1603,1,1005,NULL,08:40
G1603,2,1023,10:04,10:09
G1603,3,1045,11:48,NULL
G2348,1,1024,NULL,14:41
G2348,2,1021,15:37,NULL
G868,1,1026,NULL,09:21
G868,2,1019,10:01,10:03
G868,3,1029,10:46,10:48
G868,4,1028,11:03,11:05
G868,5,1027,11:28,NULL
G345,1,1012,NULL,08:23
G345,2,1039,09:07,09:09
G345,3,1031,10:05,10:10
G345,4,1045,11:59,NULL
G2302,1,1026,NULL,10:20
G2302,2,1019,11:00,11:02
G2302,3,1029,11:43,11:45
G2302,4,1028,11:58,12:01
G2302,5,1027,12:23,NULL
G1332,1,1028,NULL,13:44
G1332,2,1023,14:36,NULL
G860,1,1045,NULL,13:51
G860,2,1041,14:46,14:48
G860,3,1031,15:32,15:36
G860,4,1036,16:15,16:17
G860,5,1043,16:57,NULL
G1905,1,1043,NULL,08:48
G1905,2,1036,09:33,09:36
G1905,3,1031,10:14,10:20
G1905,4,1041,11:03,11:05
G1905,5,1045,12:08,NULL
G3141,1,1031,NULL,10:33
G3141,2,1041,11:23,11:25
G3141,3,1045,12:21,NULL
G61,1,1012,NULL,08:34
G61,2,1005,09:58,10:01
G61,3,1023,11:24,11:33
G61,4,1028,12:19,12:21
G61,5,1027,12:42,NULL
G1391,1,1037,NULL,09:55
G1391,2,1033,10:23,10:25
G1391,3,1023,11:36,11:43
G1391,4,1028,12:34,NULL
G1462,1,1027,NULL,14:14
G1462,2,1028,14:35,14:37
G1462,3,1023,15:28,NULL
G2364,1,1027,NULL,14:32
G2364,2,1028,14:53,14:57
G2364,3,1029,15:10,15:12
G2364,4,1019,15:54,15:56
G2364,5,1026,16:40,17:01
G2364,6,1021,18:57,NULL
G304,1,1045,NULL,14:50
G304,2,1041,15:46,15:48
G304,3,1031,16:33,16:37
G304,4,1035,17:15,17:17
G304,5,1039,17:34,17:39
G304,6,1012,18:32,NULL
G2363,1,1021,NULL,09:21
G2363,2,1026,11:12,11:32
G2363,3,1019,12:07,12:09
G2363,4,1029,12:49,12:51
G2363,5,1027,13:19,NULL
G1451,1,1023,NULL,12:30
G1451,2,1027,13:47,NULL
K944,1,1025,NULL,07:30
K944,2,1019,09:26,09:28
K944,3,1028,11:44,11:59
K944,4,1027,12:53,NULL
G636,1,1045,NULL,15:15
G636,2,1041,16:10,16:12
G636,3,1031,17:07,17:20
G636,4,1036,17:59,NULL
G1484,1,1027,NULL,14:58
G1484,2,1028,15:20,15:22
G1484,3,1023,16:13,16:16
G1484,4,1005,17:38,NULL
G356,1,1045,NULL,15:20
G356,2,1041,16:15,16:18
G356,3,1031,16:55,17:10
G356,4,1035,17:55,17:57
G356,5,1039,18:14,18:16
G356,6,1012,18:53,NULL
G1991,1,1027,NULL,15:16
G1991,2,1028,15:37,15:39
G1991,3,1029,15:50,15:55
G1991,4,1019,16:36,16:38
G1991,5,1026,17:20,NULL
G1666,1,1028,NULL,15:51
G1666,2,1023,16:44,16:49
G1666,3,1005,18:17,18:25
G1666,4,1039,19:07,19:09
G1666,5,1012,20:10,NULL
G1992,1,1026,NULL,11:57
G1992,2,1019,12:31,12:33
G1992,3,1029,13:19,13:22
G1992,4,1028,13:34,13:36
G1992,5,1027,13:57,NULL
G2335,1,1005,NULL,12:05
G2335,2,1023,13:15,13:17
G2335,3,1027,14:24,NULL
G2301,1,1027,NULL,15:50
G2301,2,1028,16:11,16:14
G2301,3,1029,16:25,16:27
G2301,4,1019,17:13,17:15
G2301,5,1026,17:56,NULL
K1078,1,1021,NULL,08:40
K1078,2,1028,12:39,12:46
K1078,3,1027,13:42,NULL
G2334,1,1027,NULL,16:22
G2334,2,1028,16:43,16:45
G2334,3,1024,17:39,18:09
G2334,4,1021,19:06,NULL
G62,1,1027,NULL,16:17
G62,2,1028,16:38,16:40
G62,3,1023,17:32,17:35
G62,4,1005,19:11,19:21
G62,5,1039,20:02,20:04
G62,6,1012,20:48,NULL
G1620,1,1045,NULL,16:43
G1620,2,1041,17:38,17:40
G1620,3,1031,18:24,18:27
G1620,4,1036,19:06,19:08
G1620,5,1043,19:59,NULL
G2305,1,1027,NULL,16:28
G2305,2,1028,16:49,16:51
G2305,3,1029,17:02,17:04
G2305,4,1019,17:49,17:51
G2305,5,1026,18:28,NULL
G27,1,1031,NULL,13:57
G27,2,1045,15:18,NULL
G870,1,1028,NULL,17:06
G870,2,1029,17:17,17:29
G870,3,1019,18:35,18:37
G870,4,1026,19:13,NULL
G1602,1,1045,NULL,16:57
G1602,2,1041,18:01,18:03
G1602,3,1031,18:54,18:58
G1602,4,1036,19:37,19:39
G1602,5,1043,20:19,NULL
G1493,1,1005,NULL,13:00
G1493,2,1023,14:22,14:24
G1493,3,1028,15:21,15:24
G1493,4,1027,15:45,NULL
G2314,1,1027,NULL,17:04
G2314,2,1028,17:25,17:27
G2314,3,1029,17:39,17:41
G2314,4,1019,18:26,18:28
G2314,5,1026,19:04,NULL
G355,1,1012,NULL,12:00
G355,2,1039,12:38,12:40
G355,3,1035,12:56,12:59
G355,4,1031,13:38,13:44
G355,5,1041,14:27,14:33
G355,6,1045,15:32,NULL
G348,1,1045,NULL,17:31
G348,2,1041,18:27,18:29
G348,3,1031,19:13,19:17
G348,4,1039,20:14,20:18
G348,5,1012,21:02,NULL
G2036,1,1026,NULL,13:56
G2036,2,1019,14:36,14:38
G2036,3,1029,15:30,15:32
G2036,4,1028,15:52,NULL
G1663,1,1027,NULL,17:37
G1663,2,1028,17:58,18:01
G1663,3,1023,18:55,19:05
G1663,4,1005,20:47,21:03
G1663,5,1039,21:56,NULL
G1906,1,1045,NULL,17:49
G1906,2,1031,19:30,19:36
G1906,3,1036,20:15,20:17
G1906,4,1043,20:58,NULL
G2316,1,1026,NULL,14:28
G2316,2,1029,15:45,15:53
G2316,3,1028,16:05,16:09
G2316,4,1027,16:31,NULL
G244,1,1012,NULL,12:36
G244,2,1039,13:24,13:26
G244,3,1035,13:42,13:45
G244,4,1031,14:24,14:29
G244,5,1041,15:19,15:24
G244,6,1045,16:13,NULL
G1380,1,1027,NULL,17:49
G1380,2,1028,18:10,18:12
G1380,3,1023,19:06,19:10
G1380,4,1005,20:19,NULL
G1675,1,1005,NULL,13:35
G1675,2,1023,15:11,15:17
G1675,3,1028,16:09,16:14
G1675,4,1027,16:36,NULL
G635,1,1036,NULL,13:07
G635,2,1031,13:45,13:51
G635,3,1041,14:50,14:53
G635,4,1045,16:00,NULL
G2336,1,1027,NULL,18:03
G2336,2,1028,18:25,18:27
G2336,3,1023,19:21,19:25
G2336,4,1005,20:53,NULL
G1495,1,1005,NULL,14:04
G1495,2,1023,15:26,15:32
G1495,3,1028,16:23,16:29
G1495,4,1027,16:50,NULL
G329,1,1012,NULL,13:11
G329,2,1039,13:49,13:51
G329,3,1031,14:48,14:52
G329,4,1045,16:34,NULL
G2344,1,1027,NULL,18:18
G2344,2,1028,18:40,18:42
G2344,3,1026,20:22,20:40
G2344,4,1021,22:30,NULL
G33,1,1012,NULL,12:56
G33,2,1005,14:17,14:20
G33,3,1023,15:40,15:42
G33,4,1028,16:33,16:41
G33,5,1027,17:02,NULL
G323,1,1012,NULL,13:17
G323,2,1035,14:15,14:17
G323,3,1031,14:56,15:02
G323,4,1041,15:52,15:54
G323,5,1045,16:57,NULL
G1461,1,1023,NULL,15:59
G1461,2,1028,16:51,NULL
K848,1,1021,NULL,11:00
K848,2,1028,15:18,15:24
K848,3,1027,16:18,NULL
G1604,1,1045,NULL,19:02
G1604,2,1023,20:57,21:02
G1604,3,1005,22:16,NULL
G301,1,1012,NULL,13:52
G301,2,1039,14:29,14:31
G301,3,1031,15:28,15:31
G301,4,1041,16:14,16:16
G301,5,1045,17:13,NULL
G1392,1,1027,NULL,18:47
G1392,2,1028,19:08,19:11
G1392,3,1023,20:18,20:32
G1392,4,1033,21:43,21:45
G1392,5,1037,22:13,NULL
G1418,1,1027,NULL,18:54
G1418,2,1028,19:15,19:17
G1418,3,1024,19:55,20:15
G1418,4,1021,21:03,NULL
G1670,1,1045,NULL,19:28
G1670,2,1041,20:23,20:25
G1670,3,1031,21:09,21:19
G1670,4,1035,21:59,22:01
G1670,5,1039,22:18,22:25
G1670,6,1012,23:02,NULL
G1983,1,1028,NULL,19:41
G1983,2,1029,19:54,19:59
G1983,3,1019,20:51,20:53
G1983,4,1026,21:30,NULL
G1612,1,1045,NULL,19:41
G1612,2,1041,20:36,20:38
G1612,3,1031,21:22,NULL
G1504,1,1028,NULL,19:46
G1504,2,1023,20:39,20:42
G1504,3,1005,22:10,NULL
K846,1,1027,NULL,21:46
K846,2,1028,23:31,23:52
K846,3,1021,05:11,NULL
G325,1,1012,NULL,14:59
G325,2,1039,15:43,15:48
G325,3,1035,16:04,16:09
G325,4,1031,16:49,16:55
G325,5,1041,17:33,17:35
G325,6,1045,18:24,NULL
G1668,1,1027,NULL,19:49
G1668,2,1028,20:10,20:12
G1668,3,1023,21:04,21:08
G1668,4,1005,22:36,NULL
G1272,1,1012,NULL,15:08
G1272,2,1039,15:52,15:59
G1272,3,1035,16:15,16:17
G1272,4,1031,17:04,17:10
G1272,5,1041,17:46,17:48
G1272,6,1045,18:31,NULL
G2386,1,1045,NULL,20:28
G2386,2,1023,22:16,NULL
G1677,1,1005,NULL,16:29
G1677,2,1023,17:51,17:55
G1677,3,1028,18:46,NULL
G1432,1,1021,NULL,16:26
G1432,2,1024,17:31,18:04
G1432,3,1028,18:51,18:53
G1432,4,1027,19:14,NULL
G2187,1,1045,NULL,20:35
G2187,2,1023,21:56,NULL
G1506,1,1027,NULL,20:23
G1506,2,1028,20:44,20:52
G1506,3,1023,21:44,21:50
G1506,4,1005,23:11,NULL
G303,1,1012,NULL,15:43
G303,2,1039,16:20,16:22
G303,3,1031,17:23,17:27
G303,4,1041,18:10,18:12
G303,5,1045,19:08,NULL
G862,1,1043,NULL,16:21
G862,2,1031,17:41,17:47
G862,3,1041,18:30,18:32
G862,4,1045,19:21,NULL
G3142,1,1045,NULL,21:04
G3142,2,1031,22:31,NULL
G1458,1,1026,NULL,17:44
G1458,2,1019,18:18,18:20
G1458,3,1029,19:06,19:08
G1458,4,1028,19:20,NULL
K1077,1,1027,NULL,00:11
K1077,2,1028,01:27,01:35
K1077,3,1021,05:45,NULL
G1422,1,1028,NULL,22:02
G1422,2,1023,23:00,23:04
G1422,3,1020,23:28,NULL
K1586,1,1025,NULL,13:47
K1586,2,1019,15:46,15:48
K1586,3,1028,18:17,18:32
K1586,4,1027,19:25,NULL
G2357,1,1021,NULL,15:56
G2357,2,1026,18:05,18:21
G2357,3,1019,19:01,19:03
G2357,4,1029,19:50,19:55
G2357,5,1028,20:07,20:09
G2357,6,1027,20:30,NULL
G3186,1,1043,NULL,16:32
G3186,2,1036,17:12,17:14
G3186,3,1031,17:52,17:58
G3186,4,1041,18:48,18:50
G3186,5,1045,19:46,NULL
G1404,1,1027,NULL,22:10
G1404,2,1028,22:31,22:37
G1404,3,1023,23:27,NULL
K2665,1,1011,NULL,05:00
K2665,2,1038,06:57,07:02
K2665,3,1004,10:08,10:18
K2665,4,1009,12:11,12:15
K2665,5,1015,13:49,NULL
K2666,1,1015,NULL,15:30
K2666,2,1009,16:42,16:45
K2666,3,1004,18:18,18:26
K2666,4,1038,21:13,21:17
K2666,5,1011,23:35,NULL
G7341,1,1023,NULL,06:00
G7341,2,1029,06:52,06:54
G7341,3,1019,07:39,07:41
G7341,4,1026,08:34,NULL
G2312,1,1026,NULL,07:13
G2312,2,1019,07:53,07:55
G2312,3,1029,08:41,08:43
G2312,4,1028,08:55,08:57
G2312,5,1027,09:18,NULL
K554,1,1011,NULL,15:31
K554,2,1038,17:20,17:26
K554,3,1004,19:32,19:50
K554,4,1037,22:16,22:23
K554,5,1033,23:15,23:18
K554,6,1022,02:19,02:40
K554,7,1029,05:30,06:00
K554,8,1019,08:02,08:05
K554,9,1025,10:50,NULL
K346,1,1011,NULL,15:38
K346,2,1038,17:27,17:32
K346,3,1004,19:53,20:12
K346,4,1037,22:32,22:38
K346,5,1033,23:30,23:33
K346,6,1022,02:34,02:47
K346,7,1029,05:46,06:18
K346,8,1019,08:21,08:23
K346,9,1025,11:20,NULL
G7650,1,1026,NULL,07:52
G7650,2,1019,08:33,08:35
G7650,3,1029,09:20,09:22
G7650,4,1023,10:18,10:22
G7650,5,1005,11:45,NULL
G2306,1,1026,NULL,08:05
G2306,2,1019,08:45,08:47
G2306,3,1028,09:51,09:54
G2306,4,1027,10:16,NULL
D3211,1,1023,NULL,07:10
D3211,2,1029,08:06,08:08
D3211,3,1019,08:48,08:50
D3211,4,1026,09:24,NULL
K2906,1,1025,NULL,07:00
K2906,2,1019,08:55,08:57
K2906,3,1029,10:55,11:16
K2906,4,1022,13:13,13:25
K2906,5,1033,16:13,16:16
K2906,6,1037,17:09,17:15
K2906,7,1030,18:57,19:11
K2906,8,1034,20:12,20:15
K2906,9,1042,21:35,NULL
G7346,1,1026,NULL,09:14
G7346,2,1019,09:49,09:51
G7346,3,1029,10:55,10:57
G7346,4,1023,11:55,NULL
K1240,1,1042,NULL,19:31
K1240,2,1034,20:52,20:56
K1240,3,1030,22:08,22:28
K1240,4,1037,00:05,00:11
K1240,5,1022,03:25,03:37
K1240,6,1029,06:12,06:31
K1240,7,1019,09:50,09:53
K1240,8,1025,11:48,NULL
K306,1,1030,NULL,22:03
K306,2,1037,23:39,23:45
K306,3,1033,00:37,00:41
K306,4,1022,03:14,03:43
K306,5,1029,07:12,07:45
K306,6,1019,10:10,10:13
K306,7,1025,13:35,NULL
G7625,1,1005,NULL,06:50
G7625,2,1023,08:25,08:28
G7625,3,1029,09:21,09:23
G7625,4,1019,10:15,10:17
G7625,5,1026,10:54,NULL
G7641,1,1005,NULL,07:17
G7641,2,1023,08:50,08:55
G7641,3,1029,09:52,09:54
G7641,4,1019,10:28,10:30
G7641,5,1026,11:10,NULL
G7616,1,1026,NULL,09:58
G7616,2,1019,10:39,10:41
G7616,3,1023,12:23,12:26
G7616,4,1005,14:05,14:07
G7616,5,1031,15:06,NULL
G7643,1,1005,NULL,07:22
G7643,2,1023,09:02,09:05
G7643,3,1024,09:14,09:17
G7643,4,1019,10:54,NULL
G7475,1,1026,NULL,10:30
G7475,2,1019,11:10,11:12
G7475,3,1029,11:52,11:54
G7475,4,1023,12:48,NULL
G7467,1,1023,NULL,09:51
G7467,2,1029,10:42,10:44
G7467,3,1019,11:25,11:27
G7467,4,1026,12:09,NULL
D3236,1,1026,NULL,10:45
D3236,2,1019,11:26,11:28
D3236,3,1023,13:15,13:20
D3236,4,1005,14:44,NULL
G164,1,1026,NULL,10:56
G164,2,1019,11:37,11:39
G164,3,1029,12:30,12:32
G164,4,1023,13:37,13:41
G164,5,1005,15:11,15:17
G164,6,1012,16:32,NULL
K1052,1,1011,NULL,20:30
K1052,2,1042,23:14,23:32
K1052,3,1034,00:52,00:55
K1052,4,1030,01:57,02:15
K1052,5,1037,03:43,03:49
K1052,6,1033,04:41,04:44
K1052,7,1022,07:17,07:30
K1052,8,1029,09:37,09:57
K1052,9,1019,12:05,12:07
K1052,10,1025,14:40,NULL
G7627,1,1012,NULL,07:15
G7627,2,1039,07:58,08:00
G7627,3,1005,08:49,08:57
G7627,4,1023,10:35,10:40
G7627,5,1029,11:32,11:34
G7627,6,1019,12:14,12:17
G7627,7,1026,12:59,NULL
G2358,1,1027,NULL,11:15
G2358,2,1029,11:42,11:44
G2358,3,1019,12:30,12:34
G2358,4,1026,13:10,13:32
G2358,5,1021,15:37,NULL
G7477,1,1043,NULL,07:17
G7477,2,1036,07:57,07:59
G7477,3,1030,08:37,08:40
G7477,4,1005,09:31,09:38
G7477,5,1023,11:02,11:07
G7477,6,1029,12:09,12:11
G7477,7,1019,12:58,NULL
G7478,1,1019,NULL,13:18
G7478,2,1029,14:19,14:21
G7478,3,1023,15:15,15:18
G7478,4,1005,16:32,16:34
G7478,5,1030,17:32,17:35
G7478,6,1036,18:08,18:10
G7478,7,1043,18:55,NULL
G7762,1,1031,NULL,09:35
G7762,2,1037,10:26,10:28
G7762,3,1023,11:56,12:01
G7762,4,1019,13:40,13:42
G7762,5,1026,14:18,NULL
G7619,1,1012,NULL,08:39
G7619,2,1039,09:32,09:34
G7619,3,1005,10:37,10:43
G7619,4,1023,12:16,12:19
G7619,5,1019,13:54,13:58
G7619,6,1026,14:35,NULL
K102,1,1025,NULL,12:00
K102,2,1019,14:09,14:15
K102,3,1029,16:14,16:41
K102,4,1022,19:08,19:22
K102,5,1033,21:49,21:54
K102,6,1037,22:47,22:53
K102,7,1004,00:52,00:58
K102,8,1011,04:51,NULL
G7468,1,1026,NULL,13:49
G7468,2,1019,14:24,14:26
G7468,3,1029,15:12,15:14
G7468,4,1023,16:23,NULL
G7345,1,1023,NULL,13:00
G7345,2,1019,14:24,14:26
G7345,3,1026,15:01,NULL
G1965,1,1043,NULL,09:04
G1965,2,1036,09:39,09:41
G1965,3,1031,10:19,10:25
G1965,4,1037,11:09,11:12
G1965,5,1033,11:40,11:43
G1965,6,1023,12:49,12:55
G1965,7,1029,13:48,13:55
G1965,8,1019,14:35,14:37
G1965,9,1026,15:13,NULL
G1734,1,1012,NULL,09:29
G1734,2,1039,10:06,10:11
G1734,3,1005,10:53,10:57
G1734,4,1023,12:31,12:45
G1734,5,1029,13:38,13:41
G1734,6,1019,14:59,15:01
G1734,7,1026,15:39,NULL
K552,1,1025,NULL,12:46
K552,2,1019,15:04,15:06
K552,3,1029,17:01,17:30
K552,4,1022,19:52,20:12
K552,5,1033,22:38,22:41
K552,6,1037,23:34,23:40
K552,7,1004,02:03,02:12
K552,8,1038,04:10,04:14
K552,9,1011,06:02,NULL
G7760,1,1026,NULL,14:39
G7760,2,1019,15:19,15:21
G7760,3,1029,16:02,16:04
G7760,4,1023,16:58,17:04
G7760,5,1033,17:56,17:58
G7760,6,1037,18:25,18:27
G7760,7,1031,19:12,NULL
G7652,1,1026,NULL,14:54
G7652,2,1019,15:28,15:30
G7652,3,1029,16:10,16:12
G7652,4,1023,17:06,17:09
G7652,5,1005,18:28,18:32
G7652,6,1030,19:26,19:34
G7652,7,1043,20:44,NULL
G7464,1,1026,NULL,15:04
G7464,2,1019,15:38,15:40
G7464,3,1029,16:26,16:30
G7464,4,1023,17:27,17:30
G7464,5,1033,18:28,18:30
G7464,6,1037,18:57,18:59
G7464,7,1031,19:45,NULL
G7621,1,1023,NULL,13:55
G7621,2,1019,16:05,16:09
G7621,3,1026,16:45,NULL
G1966,1,1026,NULL,15:32
G1966,2,1019,16:12,16:14
G1966,3,1023,18:03,18:05
G1966,4,1033,19:09,19:11
G1966,5,1037,19:38,19:40
G1966,6,1031,20:25,20:29
G1966,7,1036,21:19,21:21
G1966,8,1043,21:57,NULL
G7498,1,1045,NULL,12:19
G7498,2,1024,13:45,14:16
G7498,3,1029,15:29,15:31
G7498,4,1019,16:23,16:25
G7498,5,1026,17:07,NULL
G7626,1,1026,NULL,15:45
G7626,2,1019,16:25,16:28
G7626,3,1029,17:21,17:23
G7626,4,1023,18:21,18:25
G7626,5,1005,19:48,NULL
K1396,1,1025,NULL,14:50
K1396,2,1019,16:52,16:54
K1396,3,1029,18:52,19:15
K1396,4,1022,21:33,21:54
K1396,5,1033,00:32,00:36
K1396,6,1037,01:29,01:35
K1396,7,1030,03:10,03:25
K1396,8,1034,04:26,04:31
K1396,9,1042,06:05,NULL
G1732,1,1026,NULL,16:15
G1732,2,1019,16:55,16:58
G1732,3,1029,17:38,17:42
G1732,4,1023,18:41,18:44
G1732,5,1005,20:24,20:32
G1732,6,1039,21:20,21:22
G1732,7,1012,22:08,NULL
K1238,1,1025,NULL,15:10
K1238,2,1019,17:08,17:11
K1238,3,1029,19:29,19:46
K1238,4,1022,22:02,22:21
K1238,5,1033,00:47,00:50
K1238,6,1037,01:43,01:49
K1238,7,1030,03:37,03:50
K1238,8,1034,04:56,05:00
K1238,9,1042,06:46,NULL
G7642,1,1026,NULL,16:56
G7642,2,1019,17:37,17:39
G7642,3,1023,19:17,19:20
G7642,4,1005,20:42,20:50
G7642,5,1039,21:38,21:41
G7642,6,1012,22:26,NULL
G7620,1,1026,NULL,17:09
G7620,2,1019,17:49,17:51
G7620,3,1029,18:38,18:42
G7620,4,1023,19:36,19:39
G7620,5,1005,21:01,21:09
G7620,6,1039,21:50,21:52
G7620,7,1012,22:31,NULL
D3235,1,1005,NULL,15:08
D3235,2,1023,16:38,16:42
D3235,3,1029,17:51,17:53
D3235,4,1019,18:45,18:47
D3235,5,1026,19:21,NULL
G7465,1,1023,NULL,16:59
G7465,2,1024,17:08,17:14
G7465,3,1019,18:54,18:56
G7465,4,1026,19:32,NULL
G163,1,1012,NULL,14:14
G163,2,1039,14:51,14:56
G163,3,1005,15:44,15:49
G163,4,1023,17:11,17:15
G163,5,1029,18:14,18:16
G163,6,1019,19:08,19:10
G163,7,1026,19:51,NULL
K328,1,1025,NULL,17:15
K328,2,1019,19:11,19:22
K328,3,1029,21:40,21:44
K328,4,1028,22:03,22:17
K328,5,1027,23:32,NULL
G7496,1,1026,NULL,18:51
G7496,2,1019,19:25,19:27
G7496,3,1029,20:13,20:15
G7496,4,1024,21:03,21:23
G7496,5,1045,22:44,NULL
G7473,1,1039,NULL,15:11
G7473,2,1005,15:53,16:00
G7473,3,1023,17:32,17:36
G7473,4,1029,18:41,18:43
G7473,5,1019,19:29,19:31
G7473,6,1026,20:09,NULL
G7463,1,1043,NULL,13:57
G7463,2,1036,14:37,14:39
G7463,3,1031,15:17,15:24
G7463,4,1037,16:08,16:10
G7463,5,1033,16:44,16:46
G7463,6,1023,17:44,17:49
G7463,7,1019,19:39,19:41
G7463,8,1026,20:17,NULL
G7630,1,1026,NULL,19:06
G7630,2,1019,19:46,19:48
G7630,3,1023,21:27,21:29
G7630,4,1005,22:52,NULL
K1670,1,1025,NULL,17:50
K1670,2,1019,19:53,19:58
K1670,3,1028,23:06,NULL
G7628,1,1026,NULL,19:25
G7628,2,1019,19:59,20:01
G7628,3,1029,20:41,20:43
G7628,4,1023,21:38,21:40
G7628,5,1005,22:57,NULL
G7618,1,1031,NULL,15:44
G7618,2,1005,16:39,16:44
G7618,3,1023,18:13,18:15
G7618,4,1029,19:07,19:10
G7618,5,1019,20:02,20:04
G7618,6,1026,20:46,NULL
K348,1,1025,NULL,18:20
K348,2,1019,20:27,20:29
K348,3,1029,22:43,23:02
K348,4,1022,01:40,01:52
K348,5,1033,04:22,04:26
K348,6,1037,05:23,05:29
K348,7,1004,07:09,07:17
K348,8,1038,09:32,09:37
K348,9,1011,11:34,NULL
G7466,1,1026,NULL,20:38
G7466,2,1019,21:12,21:15
G7466,3,1029,21:49,21:53
G7466,4,1023,22:45,NULL
K308,1,1025,NULL,18:50
K308,2,1019,21:17,21:19
K308,3,1029,23:22,23:47
K308,4,1022,02:14,02:27
K308,5,1033,04:49,04:54
K308,6,1037,05:51,05:57
K308,7,1030,07:32,NULL
G7649,1,1005,NULL,18:04
G7649,2,1023,19:38,19:41
G7649,3,1029,20:36,20:38
G7649,4,1019,21:18,21:20
G7649,5,1026,22:01,NULL
D3212,1,1026,NULL,20:48
D3212,2,1019,21:25,21:27
D3212,3,1029,22:02,22:04
D3212,4,1023,22:55,NULL
G7629,1,1005,NULL,18:34
G7629,2,1023,19:58,20:04
G7629,3,1019,21:45,21:47
G7629,4,1026,22:23,NULL
G7342,1,1026,NULL,21:19
G7342,2,1019,22:00,22:02
G7342,3,1023,23:17,NULL
K596,1,1042,NULL,09:40
K596,2,1034,11:14,11:18
K596,3,1030,12:28,12:43
K596,4,1037,14:17,14:23
K596,5,1033,15:18,15:21
K596,6,1022,18:22,NULL
K594,1,1022,NULL,12:43
K594,2,1033,15:21,15:24
K594,3,1037,16:17,16:23
K594,4,1030,18:09,18:35
K594,5,1034,19:37,19:41
K594,6,1042,21:03,NULL
K1538,1,1011,NULL,19:40
K1538,2,1038,21:29,21:38
K1538,3,1004,23:45,NULL
K1352,1,1011,NULL,19:40
K1352,2,1013,21:04,21:09
K1352,3,1017,22:07,22:13
K1352,4,1018,22:41,NULL
K302,1,1042,NULL,06:30
K302,2,1011,09:47,NULL
K94,1,1006,NULL,11:38
K94,2,1038,17:10,17:39
K94,3,1030,19:39,NULL
K34,1,1037,NULL,06:37
K34,2,1004,08:55,09:20
K34,3,1009,10:40,10:43
K34,4,1015,11:35,NULL
K70,1,1011,NULL,16:00
K70,2,1042,18:55,NULL
K36,1,1015,NULL,13:00
K36,2,1009,14:12,14:17
K36,3,1004,16:06,16:24
K36,4,1037,19:48,NULL
K1220,1,1021,NULL,13:54
K1220,2,1022,16:44,16:58
K1220,3,1033,19:43,19:47
K1220,4,1037,20:41,21:18
K1220,5,1040,22:48,NULL
K1191,1,1004,NULL,19:41
K1191,2,1037,21:30,21:36
K1191,3,1040,23:11,NULL
K1328,1,1015,NULL,16:49
K1328,2,1009,17:49,17:53
K1328,3,1004,20:14,20:32
K1328,4,1037,22:39,NULL
K136,1,1006,NULL,18:34
K136,2,1004,21:52,22:08
K136,3,1037,23:59,00:05
K136,4,1040,01:27,NULL
K677,1,1011,NULL,18:21
K677,2,1038,20:15,20:21
K677,3,1030,22:30,22:45
K677,4,1037,00:25,00:31
K677,5,1040,02:18,NULL
K92,1,1030,NULL,12:57
